Symbol,Name,Sector,industry,instrument,path
VALU,"Value Line, Inc.",Finance,Investment Managers,S1006233,./yhoo_data/S1006233.csv
VALX,Validea Market Legends ETF,n/a,n/a,S1006234,./yhoo_data/S1006234.csv
VAR,"Varian Medical Systems, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,S1006235,./yhoo_data/S1006235.csv
VBF,Invesco Bond Fund,n/a,n/a,S1006236,./yhoo_data/S1006236.csv
VBFC,Village Bank and Trust Financial Corp.,Finance,Major Banks,S1006237,./yhoo_data/S1006237.csv
VBIV,"VBI Vaccines, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),S1006238,./yhoo_data/S1006238.csv
VBLT,Vascular Biogenics Ltd.,Health Care,Major Pharmaceuticals,S1006239,./yhoo_data/S1006239.csv
VBND,Vident Core U.S. Bond Strategy Fund,n/a,n/a,S1006240,./yhoo_data/S1006240.csv
VBTX,"Veritex Holdings, Inc.",Finance,Major Banks,S1006241,./yhoo_data/S1006241.csv
VC,Visteon Corporation,Capital Goods,Auto Parts:O.E.M.,S1006242,./yhoo_data/S1006242.csv
VCEL,Vericel Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),S1006243,./yhoo_data/S1006243.csv
VCF,"Delaware Investments Colorado Municipal Income Fund, Inc",n/a,n/a,S1006244,./yhoo_data/S1006244.csv
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,n/a,n/a,S1006245,./yhoo_data/S1006245.csv
VCLT,Vanguard Long-Term Corporate Bond ETF,n/a,n/a,S1006246,./yhoo_data/S1006246.csv
VCO,Vina Concha Y Toro,Consumer Non-Durables,Beverages (Production/Distribution),S1006247,./yhoo_data/S1006247.csv
VCRA,"Vocera Communications, Inc.",Consumer Durables,Telecommunications Equipment,S1006248,./yhoo_data/S1006248.csv
VCSH,Vanguard Short-Term Corporate Bond ETF,n/a,n/a,S1006249,./yhoo_data/S1006249.csv
VCV,Invesco California Value Municipal Income Trust,n/a,n/a,S1006250,./yhoo_data/S1006250.csv
VCYT,"Veracyte, Inc.",Health Care,Medical Specialities,S1006251,./yhoo_data/S1006251.csv
VDSI,"VASCO Data Security International, Inc.",Technology,EDP Services,S1006252,./yhoo_data/S1006252.csv
VDTH,Videocon d2h Limited,Consumer Services,Television Services,S1006253,./yhoo_data/S1006253.csv
VEACU,Vantage Energy Acquisition Corp.,n/a,n/a,S1006254,./yhoo_data/S1006254.csv
VEC,"Vectrus, Inc.",Consumer Services,Diversified Commercial Services,S1006255,./yhoo_data/S1006255.csv
VECO,Veeco Instruments Inc.,Technology,Industrial Machinery/Components,S1006256,./yhoo_data/S1006256.csv
VEDL,Vedanta  Limited,Capital Goods,Metal Fabrications,S1006257,./yhoo_data/S1006257.csv
VEEV,Veeva Systems Inc.,Technology,Computer Software: Prepackaged Software,S1006258,./yhoo_data/S1006258.csv
VEON,VEON Ltd.,Public Utilities,Telecommunications Equipment,S1006259,./yhoo_data/S1006259.csv
VER,VEREIT Inc.,Consumer Services,Real Estate Investment Trusts,S1006260,./yhoo_data/S1006260.csv
VER^F,VEREIT Inc.,n/a,n/a,S1006261,./yhoo_data/S1006261.csv
VET,Vermilion Energy Inc.,Energy,Oil & Gas Production,S1006262,./yhoo_data/S1006262.csv
VFC,V.F. Corporation,Consumer Non-Durables,Apparel,S1006263,./yhoo_data/S1006263.csv
VFL,Delaware Investments Florida Insured Municipal Income Fund,n/a,n/a,S1006264,./yhoo_data/S1006264.csv
VG,Vonage Holdings Corp.,Public Utilities,Telecommunications Equipment,S1006265,./yhoo_data/S1006265.csv
VGI,Virtus Global Multi-Sector Income Fund,n/a,n/a,S1006266,./yhoo_data/S1006266.csv
VGIT,Vanguard Intermediate -Term Government Bond ETF,n/a,n/a,S1006267,./yhoo_data/S1006267.csv
VGLT,Vanguard Long-Term Government Bond ETF,n/a,n/a,S1006268,./yhoo_data/S1006268.csv
VGM,Invesco Trust for Investment Grade Municipals,n/a,n/a,S1006269,./yhoo_data/S1006269.csv
VGR,Vector Group Ltd.,Consumer Non-Durables,Farming/Seeds/Milling,S1006270,./yhoo_data/S1006270.csv
VGSH,Vanguard Short-Term Government ETF,n/a,n/a,S1006271,./yhoo_data/S1006271.csv
VGZ,Vista Gold Corporation,Basic Industries,Precious Metals,S1006272,./yhoo_data/S1006272.csv
VHC,VirnetX Holding Corp,Miscellaneous,Multi-Sector Companies,S1006273,./yhoo_data/S1006273.csv
VHI,"Valhi, Inc.",Basic Industries,Major Chemicals,S1006274,./yhoo_data/S1006274.csv
VIA,Viacom Inc.,Consumer Services,Television Services,S1006275,./yhoo_data/S1006275.csv
VIAB,Viacom Inc.,Consumer Services,Television Services,S1006276,./yhoo_data/S1006276.csv
VIAV,Viavi Solutions Inc.,Technology,Semiconductors,S1006277,./yhoo_data/S1006277.csv
VICL,Vical Incorporated,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),S1006278,./yhoo_data/S1006278.csv
VICR,Vicor Corporation,Capital Goods,Industrial Machinery/Components,S1006279,./yhoo_data/S1006279.csv
VIDI,Vident International Equity Fund,n/a,n/a,S1006280,./yhoo_data/S1006280.csv
VIGI,Vanguard International Dividend Appreciation ETF,n/a,n/a,S1006281,./yhoo_data/S1006281.csv
VII,"Vicon Industries, Inc.",Consumer Durables,Telecommunications Equipment,S1006282,./yhoo_data/S1006282.csv
VIIX,VelocityShares VIX Short Term ETN,Finance,Investment Bankers/Brokers/Service,S1006283,./yhoo_data/S1006283.csv
VIIZ,VelocityShares VIX Medium Term ETN,Finance,Investment Bankers/Brokers/Service,S1006284,./yhoo_data/S1006284.csv
VIPS,Vipshop Holdings Limited,Consumer Services,Catalog/Specialty Distribution,S1006285,./yhoo_data/S1006285.csv
VIRC,Virco Manufacturing Corporation,Consumer Durables,Industrial Specialties,S1006286,./yhoo_data/S1006286.csv
VIRT,"Virtu Financial, Inc.",Finance,Investment Bankers/Brokers/Service,S1006287,./yhoo_data/S1006287.csv
VISI,"Volt Information Sciences, Inc.",Technology,Professional Services,S1006288,./yhoo_data/S1006288.csv
VIV,Telefonica Brasil S.A.,Public Utilities,Telecommunications Equipment,S1006289,./yhoo_data/S1006289.csv
VIVE,"Viveve Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,S1006290,./yhoo_data/S1006290.csv
VIVO,Meridian Bioscience Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,S1006291,./yhoo_data/S1006291.csv
VJET,voxeljet AG,Capital Goods,Industrial Machinery/Components,S1006292,./yhoo_data/S1006292.csv
VKI,Invesco Advantage Municipal Income Trust II,n/a,n/a,S1006293,./yhoo_data/S1006293.csv
VKQ,Invesco Municipal Trust,n/a,n/a,S1006294,./yhoo_data/S1006294.csv
VKTX,"Viking Therapeutics, Inc.",Health Care,Major Pharmaceuticals,S1006295,./yhoo_data/S1006295.csv
VKTXW,"Viking Therapeutics, Inc.",Health Care,Major Pharmaceuticals,S1006296,./yhoo_data/S1006296.csv
VLGEA,"Village Super Market, Inc.",Consumer Services,Food Chains,S1006297,./yhoo_data/S1006297.csv
VLO,Valero Energy Corporation,Energy,Integrated oil Companies,S1006298,./yhoo_data/S1006298.csv
VLP,Valero Energy Partners LP,Energy,Natural Gas Distribution,S1006299,./yhoo_data/S1006299.csv
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Transportation,Air Freight/Delivery Services,S1006300,./yhoo_data/S1006300.csv
VLRX,"Valeritas Holdings, Inc.",Health Care,Medical/Dental Instruments,S1006301,./yhoo_data/S1006301.csv
VLT,Invesco High Income Trust II,n/a,n/a,S1006302,./yhoo_data/S1006302.csv
VLY,Valley National Bancorp,Finance,Major Banks,S1006303,./yhoo_data/S1006303.csv
VLY.WS,Valley National Bancorp,n/a,n/a,S1006304,./yhoo_data/S1006304.csv
VLY^A,Valley National Bancorp,Finance,Major Banks,S1006305,./yhoo_data/S1006305.csv
VMBS,Vanguard Mortgage-Backed Securities ETF,n/a,n/a,S1006306,./yhoo_data/S1006306.csv
VMC,Vulcan Materials Company,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),S1006307,./yhoo_data/S1006307.csv
VMI,"Valmont Industries, Inc.",Capital Goods,Metal Fabrications,S1006308,./yhoo_data/S1006308.csv
VMM,"Delaware Investments Minnesota Municipal Income Fund II, Inc.",n/a,n/a,S1006309,./yhoo_data/S1006309.csv
VMO,Invesco Municipal Opportunity Trust,n/a,n/a,S1006310,./yhoo_data/S1006310.csv
VMW,"Vmware, Inc.",Technology,Computer Software: Prepackaged Software,S1006311,./yhoo_data/S1006311.csv
VNCE,Vince Holding Corp.,Consumer Services,Clothing/Shoe/Accessory Stores,S1006312,./yhoo_data/S1006312.csv
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,S1006313,./yhoo_data/S1006313.csv
VNET,"21Vianet Group, Inc.",Technology,"Computer Software: Programming, Data Processing",S1006314,./yhoo_data/S1006314.csv
VNO,Vornado Realty Trust,Consumer Services,Real Estate Investment Trusts,S1006315,./yhoo_data/S1006315.csv
VNOM,Viper Energy Partners LP,Energy,Oil & Gas Production,S1006316,./yhoo_data/S1006316.csv
VNO^G,Vornado Realty Trust,n/a,n/a,S1006317,./yhoo_data/S1006317.csv
VNO^I,Vornado Realty Trust,n/a,n/a,S1006318,./yhoo_data/S1006318.csv
VNO^K,Vornado Realty Trust,n/a,n/a,S1006319,./yhoo_data/S1006319.csv
VNO^L,Vornado Realty Trust,n/a,n/a,S1006320,./yhoo_data/S1006320.csv
VNQI,Vanguard Global ex-U.S. Real Estate ETF,n/a,n/a,S1006321,./yhoo_data/S1006321.csv
VNRX,VolitionRX Limited,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,S1006322,./yhoo_data/S1006322.csv
VNTV,"Vantiv, Inc.",Miscellaneous,Business Services,S1006323,./yhoo_data/S1006323.csv
VOC,VOC Energy Trust,Energy,Oil & Gas Production,S1006324,./yhoo_data/S1006324.csv
VOD,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,S1006325,./yhoo_data/S1006325.csv
VONE,Vanguard Russell 1000 ETF,n/a,n/a,S1006326,./yhoo_data/S1006326.csv
VONG,Vanguard Russell 1000 Growth ETF,n/a,n/a,S1006327,./yhoo_data/S1006327.csv
VONV,Vanguard Russell 1000 Value ETF,n/a,n/a,S1006328,./yhoo_data/S1006328.csv
VOXX,VOXX International Corporation,Consumer Non-Durables,Electronic Components,S1006329,./yhoo_data/S1006329.csv
VOYA,"Voya Financial, Inc.",Finance,Life Insurance,S1006330,./yhoo_data/S1006330.csv
VPG,"Vishay Precision Group, Inc.",Capital Goods,Electrical Products,S1006331,./yhoo_data/S1006331.csv
VPV,Invesco Pennsylvania Value Municipal Income Trust,n/a,n/a,S1006332,./yhoo_data/S1006332.csv
VR,"Validus Holdings, Ltd.",Finance,Property-Casualty Insurers,S1006333,./yhoo_data/S1006333.csv
VRA,"Vera Bradley, Inc.",Consumer Non-Durables,Apparel,S1006334,./yhoo_data/S1006334.csv
VRAY,"ViewRay, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,S1006335,./yhoo_data/S1006335.csv
VREX,Varex Imaging Corporation,Capital Goods,Industrial Machinery/Components,S1006336,./yhoo_data/S1006336.csv
VRIG,PowerShares Variable Rate Investment Grade Portfolio,n/a,n/a,S1006337,./yhoo_data/S1006337.csv
VRML,"Vermillion, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,S1006338,./yhoo_data/S1006338.csv
VRNS,"Varonis Systems, Inc.",Technology,Computer Software: Prepackaged Software,S1006339,./yhoo_data/S1006339.csv
VRNT,Verint Systems Inc.,Technology,EDP Services,S1006340,./yhoo_data/S1006340.csv
VRS,Verso Corporation,Basic Industries,Paper,S1006341,./yhoo_data/S1006341.csv
VRSK,"Verisk Analytics, Inc.",Technology,EDP Services,S1006342,./yhoo_data/S1006342.csv
VRSN,"VeriSign, Inc.",Technology,EDP Services,S1006343,./yhoo_data/S1006343.csv
VRTS,"Virtus Investment Partners, Inc.",Finance,Investment Managers,S1006344,./yhoo_data/S1006344.csv
VRTSP,"Virtus Investment Partners, Inc.",Finance,Investment Managers,S1006345,./yhoo_data/S1006345.csv
VRTU,Virtusa Corporation,Technology,EDP Services,S1006346,./yhoo_data/S1006346.csv
VRTV,Veritiv Corporation,Consumer Services,Paper,S1006347,./yhoo_data/S1006347.csv
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals,S1006348,./yhoo_data/S1006348.csv
VRX,"Valeant Pharmaceuticals International, Inc.",Health Care,Major Pharmaceuticals,S1006349,./yhoo_data/S1006349.csv
VR^A,"Validus Holdings, Ltd.",n/a,n/a,S1006350,./yhoo_data/S1006350.csv
VSAR,"Versartis, Inc.",Health Care,Major Pharmaceuticals,S1006351,./yhoo_data/S1006351.csv
VSAT,"ViaSat, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,S1006352,./yhoo_data/S1006352.csv
VSEC,VSE Corporation,Consumer Services,Military/Government/Technical,S1006353,./yhoo_data/S1006353.csv
VSH,"Vishay Intertechnology, Inc.",Capital Goods,Electrical Products,S1006354,./yhoo_data/S1006354.csv
VSI,"Vitamin Shoppe, Inc",Consumer Non-Durables,Food Chains,S1006355,./yhoo_data/S1006355.csv
VSLR,"Vivint Solar, Inc.",Capital Goods,Building Products,S1006356,./yhoo_data/S1006356.csv
VSM,"Versum Materials, Inc.",Basic Industries,Major Chemicals,S1006357,./yhoo_data/S1006357.csv
VSR,"Versar, Inc.",Consumer Services,Military/Government/Technical,S1006358,./yhoo_data/S1006358.csv
VSTM,"Verastem, Inc.",Health Care,Major Pharmaceuticals,S1006359,./yhoo_data/S1006359.csv
VSTO,Vista Outdoor Inc.,Capital Goods,Ordnance And Accessories,S1006360,./yhoo_data/S1006360.csv
VTA,Invesco Credit Opportunities Fund,n/a,n/a,S1006361,./yhoo_data/S1006361.csv
VTGN,"VistaGen Therapeutics, Inc.",Health Care,Major Pharmaceuticals,S1006362,./yhoo_data/S1006362.csv
VTHR,Vanguard Russell 3000 ETF,n/a,n/a,S1006363,./yhoo_data/S1006363.csv
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,n/a,n/a,S1006364,./yhoo_data/S1006364.csv
VTL,"Vital Therapies, Inc.",Health Care,Major Pharmaceuticals,S1006365,./yhoo_data/S1006365.csv
VTN,Invesco Trust  for Investment Grade New York Municipal,n/a,n/a,S1006366,./yhoo_data/S1006366.csv
VTNR,"Vertex Energy, Inc",Energy,Integrated oil Companies,S1006367,./yhoo_data/S1006367.csv
VTR,"Ventas, Inc.",Consumer Services,Real Estate Investment Trusts,S1006368,./yhoo_data/S1006368.csv
VTRB,"Ventas Realty, Limited Partnership // Ventas Capital Corporati",Consumer Services,Real Estate Investment Trusts,S1006369,./yhoo_data/S1006369.csv
VTTI,VTTI Energy Partners LP,Energy,Oil Refining/Marketing,S1006370,./yhoo_data/S1006370.csv
VTVT,vTv Therapeutics Inc.,Health Care,Major Pharmaceuticals,S1006371,./yhoo_data/S1006371.csv
VTWG,Vanguard Russell 2000 Growth ETF,n/a,n/a,S1006372,./yhoo_data/S1006372.csv
VTWO,Vanguard Russell 2000 ETF,n/a,n/a,S1006373,./yhoo_data/S1006373.csv
VTWV,Vanguard Russell 2000 Value ETF,n/a,n/a,S1006374,./yhoo_data/S1006374.csv
VUSE,Vident Core US Equity ETF,n/a,n/a,S1006375,./yhoo_data/S1006375.csv
VUZI,Vuzix Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,S1006376,./yhoo_data/S1006376.csv
VVC,Vectren Corporation,Public Utilities,Natural Gas Distribution,S1006377,./yhoo_data/S1006377.csv
VVI,Viad Corp,Miscellaneous,Business Services,S1006378,./yhoo_data/S1006378.csv
VVPR,VivoPower International PLC,Public Utilities,Power Generation,S1006379,./yhoo_data/S1006379.csv
VVR,Invesco Senior Income Trust,n/a,n/a,S1006380,./yhoo_data/S1006380.csv
VVUS,"VIVUS, Inc.",Health Care,Major Pharmaceuticals,S1006381,./yhoo_data/S1006381.csv
VVV,Valvoline Inc.,Basic Industries,Major Chemicals,S1006382,./yhoo_data/S1006382.csv
VWOB,Vanguard Emerging Markets Government Bond ETF,n/a,n/a,S1006383,./yhoo_data/S1006383.csv
VWR,VWR Corporation,Consumer Durables,Diversified Electronic Products,S1006384,./yhoo_data/S1006384.csv
VXUS,Vanguard Total International Stock ETF,n/a,n/a,S1006385,./yhoo_data/S1006385.csv
VYGR,"Voyager Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),S1006386,./yhoo_data/S1006386.csv
VYMI,Vanguard International High Dividend Yield ETF,n/a,n/a,S1006387,./yhoo_data/S1006387.csv
VZ,Verizon Communications Inc.,Public Utilities,Telecommunications Equipment,S1006388,./yhoo_data/S1006388.csv
VZA,Verizon Communications Inc.,Public Utilities,Telecommunications Equipment,S1006389,./yhoo_data/S1006389.csv
W,Wayfair Inc.,Consumer Services,Catalog/Specialty Distribution,S1006390,./yhoo_data/S1006390.csv
WAAS,AquaVenture Holdings Limited,Public Utilities,Water Supply,S1006391,./yhoo_data/S1006391.csv
WAB,Westinghouse Air Brake Technologies Corporation,Capital Goods,Railroads,S1006392,./yhoo_data/S1006392.csv
WABC,Westamerica Bancorporation,Finance,Major Banks,S1006393,./yhoo_data/S1006393.csv
WAC,Walter Investment Management Corp.,Finance,Finance: Consumer Services,S1006394,./yhoo_data/S1006394.csv
WAFD,"Washington Federal, Inc.",Finance,Major Banks,S1006395,./yhoo_data/S1006395.csv
WAFDW,"Washington Federal, Inc.",Finance,Major Banks,S1006396,./yhoo_data/S1006396.csv
WAGE,"WageWorks, Inc.",Miscellaneous,Business Services,S1006397,./yhoo_data/S1006397.csv
WAIR,"Wesco Aircraft Holdings, Inc.",Capital Goods,Wholesale Distributors,S1006398,./yhoo_data/S1006398.csv
WAL,Western Alliance Bancorporation,Finance,Major Banks,S1006399,./yhoo_data/S1006399.csv
WALA,Western Alliance Bancorporation,Finance,Major Banks,S1006400,./yhoo_data/S1006400.csv
WASH,"Washington Trust Bancorp, Inc.",Finance,Major Banks,S1006401,./yhoo_data/S1006401.csv
WAT,Waters Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments,S1006402,./yhoo_data/S1006402.csv
WATT,Energous Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,S1006403,./yhoo_data/S1006403.csv
WAYN,Wayne Savings Bancshares Inc.,Finance,Savings Institutions,S1006404,./yhoo_data/S1006404.csv
WB,Weibo Corporation,Technology,"Computer Software: Programming, Data Processing",S1006405,./yhoo_data/S1006405.csv
WBA,"Walgreens Boots Alliance, Inc.",Health Care,Medical/Nursing Services,S1006406,./yhoo_data/S1006406.csv
WBAI,500.com Limited,Consumer Services,Services-Misc. Amusement & Recreation,S1006407,./yhoo_data/S1006407.csv
WBB,"Westbury Bancorp, Inc.",Finance,Major Banks,S1006408,./yhoo_data/S1006408.csv
WBC,Wabco Holdings Inc.,Capital Goods,Auto Manufacturing,S1006409,./yhoo_data/S1006409.csv
WBK,Westpac Banking Corporation,Finance,Commercial Banks,S1006410,./yhoo_data/S1006410.csv
WBKC,"Wolverine Bancorp, Inc.",Finance,Banks,S1006411,./yhoo_data/S1006411.csv
WBMD,WebMD Health Corp,Miscellaneous,Business Services,S1006412,./yhoo_data/S1006412.csv
WBS,Webster Financial Corporation,n/a,n/a,S1006413,./yhoo_data/S1006413.csv
WBS^E,Webster Financial Corporation,n/a,n/a,S1006414,./yhoo_data/S1006414.csv
WBT,"Welbilt, Inc.",Technology,Industrial Machinery/Components,S1006415,./yhoo_data/S1006415.csv
WCC,"WESCO International, Inc.",Consumer Non-Durables,Telecommunications Equipment,S1006416,./yhoo_data/S1006416.csv
WCFB,"WCF Bancorp, Inc.",Finance,Major Banks,S1006417,./yhoo_data/S1006417.csv
WCG,"WellCare Health Plans, Inc.",Health Care,Medical Specialities,S1006418,./yhoo_data/S1006418.csv
WCN,"Waste Connections, Inc.",Public Utilities,Environmental Services,S1006419,./yhoo_data/S1006419.csv
WCST,"Wecast Network, Inc.",Consumer Services,Television Services,S1006420,./yhoo_data/S1006420.csv
WD,"Walker & Dunlop, Inc.",Finance,Finance: Consumer Services,S1006421,./yhoo_data/S1006421.csv
WDAY,"Workday, Inc.",Technology,EDP Services,S1006422,./yhoo_data/S1006422.csv
WDC,Western Digital Corporation,Technology,Electronic Components,S1006423,./yhoo_data/S1006423.csv
WDFC,WD-40 Company,Basic Industries,Major Chemicals,S1006424,./yhoo_data/S1006424.csv
WDR,"Waddell & Reed Financial, Inc.",Finance,Investment Bankers/Brokers/Service,S1006425,./yhoo_data/S1006425.csv
WEA,Western Asset Bond Fund,n/a,n/a,S1006426,./yhoo_data/S1006426.csv
WEB,"Web.com Group, Inc.",Technology,Computer Software: Prepackaged Software,S1006427,./yhoo_data/S1006427.csv
WEBK,"Wellesley Bancorp, Inc.",Finance,Banks,S1006428,./yhoo_data/S1006428.csv
WEC,"WEC Energy Group, Inc.",Public Utilities,Power Generation,S1006429,./yhoo_data/S1006429.csv
WEN,Wendy&#39;s Company (The),Consumer Services,Restaurants,S1006430,./yhoo_data/S1006430.csv
WERN,"Werner Enterprises, Inc.",Transportation,Trucking Freight/Courier Services,S1006431,./yhoo_data/S1006431.csv
WES,"Western Gas Partners, LP",Public Utilities,Natural Gas Distribution,S1006432,./yhoo_data/S1006432.csv
WETF,"WisdomTree Investments, Inc.",Finance,Investment Bankers/Brokers/Service,S1006433,./yhoo_data/S1006433.csv
WEX,WEX Inc.,Miscellaneous,Business Services,S1006434,./yhoo_data/S1006434.csv
WEYS,"Weyco Group, Inc.",Consumer Non-Durables,Apparel,S1006435,./yhoo_data/S1006435.csv
WF,Woori Bank,Finance,Commercial Banks,S1006436,./yhoo_data/S1006436.csv
WFBI,WashingtonFirst Bankshares Inc,Finance,Major Banks,S1006437,./yhoo_data/S1006437.csv
WFC,Wells Fargo & Company,Finance,Major Banks,S1006438,./yhoo_data/S1006438.csv
WFC.WS,Wells Fargo & Company,n/a,n/a,S1006439,./yhoo_data/S1006439.csv
